,0,1
6450,oh and brokeback mountain terrible movie,0
6451,brokeback mountain boring,0
6452,so brokeback mountain really depressing,0
6453,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6454,ok brokeback mountain such horrible movie,0
6455,oh and brokeback mountain terrible movie,0
6456,brokeback mountain fucking horrible,0
6457,then snuck into brokeback mountain which most depressing movie have ever seen,0
6458,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6459,my dads being stupid about brokeback mountain,0
6460,oh and brokeback mountain terrible movie,0
6461,brokeback mountain boring,0
6462,so brokeback mountain really depressing,0
6463,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6464,ok brokeback mountain such horrible movie,0
6465,oh and brokeback mountain terrible movie,0
6466,brokeback mountain fucking horrible,0
6467,then snuck into brokeback mountain which most depressing movie have ever seen,0
6468,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6469,my dads being stupid about brokeback mountain,0
6470,oh and brokeback mountain terrible movie,0
6471,brokeback mountain boring,0
6472,so brokeback mountain really depressing,0
6473,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6474,ok brokeback mountain such horrible movie,0
6475,oh and brokeback mountain terrible movie,0
6476,brokeback mountain fucking horrible,0
6477,then snuck into brokeback mountain which most depressing movie have ever seen,0
6478,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6479,my dads being stupid about brokeback mountain,0
6480,oh and brokeback mountain terrible movie,0
6481,brokeback mountain boring,0
6482,so brokeback mountain really depressing,0
6483,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6484,ok brokeback mountain such horrible movie,0
6485,oh and brokeback mountain terrible movie,0
6486,brokeback mountain fucking horrible,0
6487,then snuck into brokeback mountain which most depressing movie have ever seen,0
6488,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6489,my dads being stupid about brokeback mountain,0
6490,oh and brokeback mountain terrible movie,0
6491,brokeback mountain boring,0
6492,so brokeback mountain really depressing,0
6493,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6494,ok brokeback mountain such horrible movie,0
6495,oh and brokeback mountain terrible movie,0
6496,brokeback mountain fucking horrible,0
6497,then snuck into brokeback mountain which most depressing movie have ever seen,0
6498,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6499,my dads being stupid about brokeback mountain,0
6500,oh and brokeback mountain terrible movie,0
6501,brokeback mountain boring,0
6502,so brokeback mountain really depressing,0
6503,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6504,ok brokeback mountain such horrible movie,0
6505,oh and brokeback mountain terrible movie,0
6506,brokeback mountain fucking horrible,0
6507,then snuck into brokeback mountain which most depressing movie have ever seen,0
6508,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6509,my dads being stupid about brokeback mountain,0
6510,oh and brokeback mountain terrible movie,0
6511,brokeback mountain boring,0
6512,so brokeback mountain really depressing,0
6513,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6514,ok brokeback mountain such horrible movie,0
6515,oh and brokeback mountain terrible movie,0
6516,brokeback mountain fucking horrible,0
6517,then snuck into brokeback mountain which most depressing movie have ever seen,0
6518,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6519,my dads being stupid about brokeback mountain,0
6520,oh and brokeback mountain terrible movie,0
6521,brokeback mountain boring,0
6522,so brokeback mountain really depressing,0
6523,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6524,ok brokeback mountain such horrible movie,0
6525,oh and brokeback mountain terrible movie,0
6526,brokeback mountain fucking horrible,0
6527,then snuck into brokeback mountain which most depressing movie have ever seen,0
6528,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6529,my dads being stupid about brokeback mountain,0
6530,oh and brokeback mountain terrible movie,0
6531,brokeback mountain boring,0
6532,so brokeback mountain really depressing,0
6533,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6534,ok brokeback mountain such horrible movie,0
6535,oh and brokeback mountain terrible movie,0
6536,brokeback mountain fucking horrible,0
6537,then snuck into brokeback mountain which most depressing movie have ever seen,0
6538,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6539,my dads being stupid about brokeback mountain,0
6540,oh and brokeback mountain terrible movie,0
6541,brokeback mountain boring,0
6542,so brokeback mountain really depressing,0
6543,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6544,ok brokeback mountain such horrible movie,0
6545,oh and brokeback mountain terrible movie,0
6546,brokeback mountain fucking horrible,0
6547,then snuck into brokeback mountain which most depressing movie have ever seen,0
6548,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6549,my dads being stupid about brokeback mountain,0
6550,oh and brokeback mountain terrible movie,0
6551,brokeback mountain boring,0
6552,so brokeback mountain really depressing,0
6553,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6554,ok brokeback mountain such horrible movie,0
6555,oh and brokeback mountain terrible movie,0
6556,brokeback mountain fucking horrible,0
6557,then snuck into brokeback mountain which most depressing movie have ever seen,0
6558,  she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0
6559,my dads being stupid about brokeback mountain,0
6560,oh and brokeback mountain terrible movie,0
6561,brokeback mountain boring,0
6562,so brokeback mountain really depressing,0
6563,as sit here watching mtv movie awards am reminded of how much despised movie brokeback mountain,0
6564,ok brokeback mountain such horrible movie,0
